Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears
32,Yes,Travel_Rarely,,Sales,1,Bachelor,Life Sciences,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,6,Y,No,15,3,2,0,10
34,No,Travel_Rarely,,Sales,8,Bachelor,Technical Degree,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,1,Y,No,21,4,3,2,10
42,No,Travel_Rarely,691,Sales,8,PhD,Marketing,35,3,Male,48,3,2,Sales Executive,2,Married,6825,0,Y,No,11,3,4,1,10
31,No,Travel_Rarely,218,Sales,7,Master,Technical Degree,416,2,Male,100,4,2,Sales Executive,4,Married,6929,4,Y,No,11,3,2,1,10
29,No,Travel_Rarely,,Sales,20,Bachelor,Marketing,349,4,Male,45,3,2,Sales Executive,4,Divorced,6931,2,Y,No,14,3,4,1,10
34,No,Travel_Rarely,,Sales,1,Master,Technical Degree,1535,4,Male,64,2,3,Sales Executive,3,Married,7083,1,Y,Yes,14,3,4,0,10
30,No,Travel_Rarely,231,Sales,8,Bachelor,Other,982,3,Male,62,3,3,Sales Executive,3,Divorced,7264,5,Y,No,11,3,1,1,10
35,No,Travel_Rarely,662,Sales,1,Post-Doc,Marketing,204,3,Male,94,3,3,Sales Executive,2,Married,7295,1,Y,No,13,3,1,2,10
38,No,Travel_Rarely,130,Sales,2,Bachelor,Marketing,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,7,Y,No,16,3,3,0,10
36,No,Non-Travel,1434,Sales,8,PhD,Life Sciences,789,1,Male,76,2,3,Sales Executive,1,Single,7587,1,Y,No,15,3,2,0,10
36,No,Travel_Rarely,164,Sales,2,Bachelor,Medical,513,2,Male,61,2,3,Sales Executive,3,Married,7596,1,Y,No,13,3,2,2,10
29,Yes,Travel_Rarely,121,Sales,27,Master,Marketing,283,2,Female,35,3,3,Sales Executive,4,Married,7639,1,Y,No,22,4,4,3,10
37,No,Non-Travel,,Sales,19,Bachelor,Medical,904,1,Male,32,3,3,Sales Executive,2,Single,7642,1,Y,Yes,13,3,4,0,10
36,No,Travel_Rarely,557,Sales,3,Master,Medical,2024,1,Female,94,2,3,Sales Executive,4,Married,7644,0,Y,No,19,3,3,2,10
43,No,Travel_Rarely,1179,Sales,2,Master,Medical,1706,4,Male,73,3,2,Sales Executive,4,Married,7847,1,Y,Yes,17,3,1,1,10
31,Yes,Travel_Rarely,1079,Sales,16,PhD,Marketing,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,2,Y,No,13,3,1,3,10
33,No,Travel_Rarely,536,Sales,10,Post-Doc,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,0,Y,Yes,14,3,4,2,10
41,No,Travel_Rarely,645,Sales,1,Master,Marketing,534,2,Male,49,4,3,Sales Executive,1,Married,8392,1,Y,No,16,3,3,1,10
30,No,Non-Travel,1398,Sales,22,PhD,Other,567,3,Female,69,3,3,Sales Executive,1,Married,8412,0,Y,No,11,3,3,0,10
52,Yes,Travel_Rarely,1030,Sales,5,Master,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,9,Y,Yes,19,3,3,0,10
29,No,Travel_Rarely,,Sales,19,Master,Life Sciences,1497,3,Male,77,2,2,Sales Executive,3,Divorced,8620,1,Y,No,14,3,3,2,10
35,No,Travel_Frequently,,Sales,1,Master,Marketing,314,3,Female,92,3,3,Sales Executive,3,Single,8789,1,Y,No,14,3,1,0,10
41,No,Travel_Rarely,,Sales,6,Master,Marketing,1708,4,Male,35,3,3,Sales Executive,3,Single,9241,1,Y,No,12,3,2,0,10
32,No,Travel_Rarely,371,Sales,19,Master,Life Sciences,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,3,Y,No,13,3,3,1,10
30,Yes,Travel_Rarely,740,Sales,1,Master,Life Sciences,1562,2,Male,64,2,2,Sales Executive,1,Married,9714,1,Y,No,11,3,4,1,10
36,No,Travel_Frequently,1467,Sales,11,Bachelor,Technical Degree,154,2,Female,92,3,3,Sales Executive,4,Married,9738,0,Y,No,14,3,3,1,10
31,No,Non-Travel,587,Sales,2,PhD,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,1,Y,Yes,19,3,1,1,10
38,No,Travel_Rarely,,Sales,14,Master,Life Sciences,1582,3,Male,80,3,2,Sales Executive,2,Married,9924,0,Y,No,11,3,4,1,10
36,No,Non-Travel,635,Sales,10,PhD,Medical,592,2,Male,32,3,3,Sales Executive,4,Single,9980,1,Y,No,14,3,4,0,10
37,No,Travel_Frequently,,Sales,21,Bachelor,Medical,900,3,Female,54,3,1,Sales Representative,4,Married,2973,5,Y,No,15,3,2,1,10
36,Yes,Travel_Rarely,1218,Sales,9,PhD,Life Sciences,27,3,Male,82,2,1,Sales Representative,1,Single,3407,7,Y,No,23,4,2,0,10
30,No,Travel_Rarely,288,Research & Development,2,Master,Life Sciences,117,3,Male,99,2,2,Healthcare Representative,4,Married,4152,1,Y,No,19,3,1,3,11
29,No,Travel_Rarely,657,Research & Development,27,Master,Medical,793,2,Female,66,3,2,Healthcare Representative,3,Married,4335,4,Y,No,12,3,1,1,11
29,No,Travel_Rarely,726,Research & Development,29,High School,Life Sciences,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,8,Y,No,17,3,4,2,11
41,No,Travel_Rarely,447,Research & Development,5,Master,Life Sciences,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,3,Y,No,12,3,1,0,11
53,No,Travel_Rarely,1395,Research & Development,24,PhD,Medical,1689,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3,Y,No,15,3,3,0,11
35,No,Travel_Rarely,1029,Research & Development,16,Master,Life Sciences,1529,4,Female,91,2,3,Healthcare Representative,2,Single,8606,1,Y,No,19,3,4,0,11
34,Yes,Travel_Frequently,,Human Resources,23,Master,Human Resources,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,9,Y,Yes,15,3,3,3,11
29,No,Travel_Rarely,592,Research & Development,7,Master,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,,3,Y,No,14,3,2,0,11
39,No,Travel_Rarely,170,Research & Development,3,Bachelor,Medical,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,0,Y,No,15,3,4,1,11
39,Yes,Non-Travel,592,Research & Development,2,Master,Life Sciences,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646,2,Y,Yes,23,4,2,0,11
29,No,Travel_Frequently,574,Research & Development,20,High School,Medical,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,1,Y,No,13,3,2,0,11
40,No,Non-Travel,663,Research & Development,9,PhD,Other,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,3,Y,No,11,3,3,2,11
34,Yes,Travel_Frequently,234,Research & Development,9,PhD,Life Sciences,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,4,Y,No,17,3,3,1,11
36,No,Non-Travel,1105,Research & Development,24,PhD,Life Sciences,419,2,Female,47,3,2,Laboratory Technician,2,Married,5674,7,Y,No,15,3,3,1,11
31,No,Travel_Rarely,746,Research & Development,8,PhD,Life Sciences,98,3,Female,61,3,2,Manufacturing Director,4,Single,4424,1,Y,No,23,4,4,0,11
42,No,Non-Travel,,Research & Development,21,Bachelor,Medical,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,2,Y,No,16,3,2,1,11
30,No,Travel_Rarely,317,Research & Development,2,Master,Life Sciences,548,3,Female,43,1,2,Manufacturing Director,4,Single,6091,2,Y,No,20,4,3,0,11
31,No,Travel_Rarely,,Research & Development,7,PhD,Medical,462,3,Female,39,3,3,Manufacturing Director,4,Single,7143,1,Y,Yes,14,3,3,0,11
48,No,Travel_Rarely,,Research & Development,4,Master,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,1,Y,No,11,3,3,0,11
29,Yes,Travel_Rarely,224,Research & Development,1,PhD,Technical Degree,1522,1,Male,100,2,1,Research Scientist,1,Single,2362,6,Y,No,13,3,3,0,11
29,No,Travel_Rarely,1107,Research & Development,28,PhD,Life Sciences,1120,3,Female,93,3,1,Research Scientist,4,Divorced,2514,4,Y,No,22,4,1,1,11
33,No,Non-Travel,,Research & Development,4,Master,Technical Degree,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,5,Y,No,15,3,4,2,11
52,Yes,Travel_Rarely,723,Research & Development,8,PhD,Medical,433,3,Male,85,2,2,Research Scientist,2,Married,4941,2,Y,No,15,3,1,0,11
34,No,Travel_Rarely,1130,Research & Development,3,Master,Life Sciences,1658,4,Female,66,3,2,Research Scientist,2,Divorced,5433,1,Y,No,12,3,3,1,11
30,No,Travel_Rarely,,Research & Development,28,Bachelor,Medical,441,4,Female,64,3,2,Research Scientist,4,Married,5775,1,Y,No,13,3,4,2,11
47,No,Travel_Rarely,571,Sales,14,Master,Medical,1503,3,Female,78,3,2,Sales Executive,3,Married,4591,3,Y,Yes,17,3,3,1,11
44,No,Travel_Frequently,383,Sales,1,Post-Doc,Marketing,1481,1,Female,79,3,2,Sales Executive,3,Married,4768,7,Y,No,12,3,3,1,11
30,No,Travel_Rarely,1334,Sales,4,Bachelor,Medical,121,3,Female,63,2,2,Sales Executive,2,Divorced,5209,1,Y,Yes,12,3,2,3,11
51,No,Travel_Rarely,632,Sales,21,PhD,Marketing,120,3,Male,71,3,2,Sales Executive,4,Single,5441,0,Y,Yes,22,4,4,0,11
36,No,Travel_Rarely,329,Sales,16,PhD,Marketing,1436,3,Female,98,2,2,Sales Executive,1,Married,5647,4,Y,No,13,3,1,2,11
38,No,Travel_Rarely,1009,Sales,2,Bachelor,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,3,Y,No,15,3,4,1,11
29,Yes,Travel_Rarely,408,Sales,23,High School,Life Sciences,1165,4,Female,45,2,3,Sales Executive,1,Married,7336,1,Y,No,13,3,1,1,11
29,No,Travel_Frequently,,Sales,1,High School,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,7918,1,Y,No,14,3,4,1,11
39,No,Travel_Rarely,1462,Sales,6,Master,Medical,1588,4,Male,38,4,3,Sales Executive,3,Married,8237,2,Y,No,11,3,1,1,11
33,Yes,Travel_Rarely,211,Sales,16,Master,Life Sciences,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,2,Y,Yes,20,4,3,0,11
40,No,Travel_Rarely,658,Sales,10,PhD,Marketing,954,1,Male,67,2,3,Sales Executive,2,Divorced,9705,2,Y,No,12,3,2,1,11
45,No,Travel_Frequently,1297,Research & Development,1,PhD,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,4,Y,No,12,3,3,0,12
43,No,Travel_Frequently,422,Research & Development,1,Master,Life Sciences,902,4,Female,33,3,2,Healthcare Representative,4,Married,5562,4,Y,No,13,3,2,1,12
58,No,Non-Travel,390,Research & Development,1,PhD,Life Sciences,422,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,2,Y,Yes,13,3,4,1,12
40,No,Travel_Rarely,1194,Research & Development,1,Master,Life Sciences,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,4,Y,No,17,3,4,1,12
57,No,Travel_Rarely,334,Research & Development,24,Bachelor,Life Sciences,223,3,Male,83,4,3,,4,Divorced,9439,3,Y,Yes,16,3,2,1,12
31,Yes,Travel_Frequently,534,Research & Development,20,Master,Life Sciences,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824,3,Y,No,12,3,1,0,12
30,No,Travel_Rarely,,Human Resources,9,Master,Human Resources,184,3,Male,48,3,2,Human Resources,4,Married,6347,0,Y,Yes,19,3,4,0,12
39,No,Travel_Rarely,141,Human Resources,3,Master,Human Resources,760,3,Female,44,4,2,Human Resources,2,Married,6389,9,Y,No,15,3,3,1,12
30,No,Non-Travel,1116,Research & Development,2,Master,Medical,571,3,Female,49,3,1,Laboratory Technician,4,Single,2564,0,Y,No,14,3,3,0,12
59,No,Travel_Rarely,1324,Research & Development,3,Master,Medical,10,3,Female,81,4,1,Laboratory Technician,1,Married,,4,Y,Yes,20,4,1,3,12
52,No,Travel_Rarely,258,Research & Development,8,PhD,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950,9,Y,No,13,3,3,0,12
30,No,Non-Travel,111,Research & Development,9,Master,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,1,Y,No,11,3,3,2,12
42,No,Travel_Frequently,748,Research & Development,9,Bachelor,Medical,1480,1,Female,74,3,1,Laboratory Technician,4,Single,3673,1,Y,No,13,3,3,0,12
30,No,Travel_Rarely,,Research & Development,1,Bachelor,Medical,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748,1,Y,No,13,3,3,0,12
30,No,Travel_Frequently,721,Research & Development,1,Bachelor,Medical,57,3,Female,58,3,2,Laboratory Technician,4,Single,4011,1,Y,No,23,4,4,0,12
55,No,Travel_Rarely,147,Research & Development,20,Bachelor,Technical Degree,389,2,Male,37,3,2,Laboratory Technician,4,Married,5415,3,Y,Yes,19,3,4,1,12
33,No,Travel_Frequently,553,Research & Development,5,PhD,Life Sciences,428,4,Female,74,3,3,Manager,2,Married,11878,6,Y,No,11,3,2,2,12
30,No,Travel_Rarely,,Research & Development,2,Master,Medical,833,3,Female,52,2,2,Manufacturing Director,4,Single,6877,5,Y,Yes,24,4,2,0,12
46,No,Travel_Rarely,150,Research & Development,2,PhD,Technical Degree,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,2,Y,No,11,3,3,1,12
37,No,Travel_Rarely,,Research & Development,1,Master,Technical Degree,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,4,Y,No,17,3,4,0,12
30,No,Non-Travel,,Research & Development,1,High School,Life Sciences,292,3,Male,88,2,3,Manufacturing Director,3,Single,8474,1,Y,No,22,4,3,0,12
46,No,Travel_Rarely,706,Research & Development,2,Bachelor,Life Sciences,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,3,Y,No,14,3,3,1,12
38,No,Travel_Rarely,343,Research & Development,15,Bachelor,Life Sciences,461,3,Male,92,2,3,Research Director,4,Divorced,,0,Y,Yes,14,3,2,1,12
32,No,Non-Travel,,Research & Development,5,PhD,Technical Degree,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,2,Y,No,14,3,2,0,12
41,No,Travel_Rarely,642,Research & Development,1,Master,Life Sciences,1999,4,Male,76,3,1,Research Scientist,4,Married,2782,3,Y,No,22,4,1,1,12
30,No,Travel_Rarely,1465,Research & Development,1,Master,Medical,1241,4,Male,63,3,1,Research Scientist,2,Married,3579,0,Y,Yes,21,4,1,1,12
36,No,Travel_Frequently,469,Research & Development,3,Master,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,1,Y,No,12,3,3,0,12
45,No,Travel_Rarely,549,Research & Development,8,PhD,Other,452,4,Male,75,3,2,Research Scientist,4,Married,3697,9,Y,No,14,3,1,2,12
34,No,Travel_Rarely,1031,Research & Development,6,PhD,Life Sciences,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505,6,Y,No,15,3,3,1,12
41,No,Travel_Frequently,1200,Research & Development,22,Master,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467,3,Y,Yes,14,3,1,2,12
32,No,Travel_Rarely,,Research & Development,5,Bachelor,Life Sciences,1555,4,Female,67,2,2,Research Scientist,2,Married,5878,3,Y,No,12,3,1,1,12
32,No,Travel_Rarely,1093,Sales,6,PhD,Medical,125,2,Male,87,3,2,Sales Executive,3,Single,5010,1,Y,No,16,3,1,0,12
36,No,Non-Travel,,Sales,8,PhD,Technical Degree,990,1,Male,84,3,2,Sales Executive,4,Divorced,5079,4,Y,No,13,3,4,2,12
55,Yes,Travel_Rarely,436,Sales,2,High School,Medical,842,3,Male,37,3,2,Sales Executive,4,Single,5160,4,Y,No,16,3,3,0,12
60,No,Travel_Rarely,696,Sales,7,PhD,Marketing,1233,2,Male,52,4,2,Sales Executive,4,Divorced,5220,0,Y,Yes,18,3,2,1,12
39,Yes,Travel_Rarely,1162,Sales,3,Bachelor,Medical,445,4,Female,41,3,2,Sales Executive,3,Married,5238,4,Y,Yes,18,3,1,0,12
36,No,Travel_Rarely,335,Sales,17,Bachelor,Marketing,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,2,Y,No,16,3,3,2,12
31,Yes,Travel_Rarely,249,Sales,6,PhD,Life Sciences,163,2,Male,76,1,2,Sales Executive,3,Married,6172,4,Y,Yes,18,3,2,0,12
50,Yes,Travel_Frequently,,Sales,1,PhD,Life Sciences,2044,2,Male,94,3,2,Sales Executive,3,Divorced,6728,7,Y,No,12,3,4,2,12
30,No,Travel_Rarely,,Sales,15,Bachelor,Marketing,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,2,Y,No,11,3,1,1,12
37,No,Travel_Rarely,1189,Sales,3,Master,Life Sciences,152,3,Male,87,3,3,Sales Executive,4,Single,7428,2,Y,No,12,3,1,0,12
35,No,Travel_Rarely,,Sales,3,PhD,Life Sciences,984,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6,Y,No,13,3,2,1,12
35,No,Travel_Rarely,,Sales,16,Master,Marketing,406,3,Male,96,3,3,Sales Executive,2,Married,8020,0,Y,No,15,3,3,2,12
48,No,Travel_Rarely,,Sales,2,High School,Marketing,712,2,Male,56,4,2,Sales Executive,2,Married,8120,3,Y,No,12,3,4,0,12
41,No,Travel_Rarely,,Sales,9,High School,Life Sciences,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189,3,Y,Yes,13,3,3,1,12
38,No,Travel_Rarely,702,Sales,1,PhD,Life Sciences,230,1,Female,59,2,2,Sales Executive,4,Single,8686,4,Y,No,22,4,3,0,12
30,No,Travel_Rarely,1339,Sales,5,Master,Life Sciences,228,2,Female,41,3,3,Sales Executive,4,Married,9419,2,Y,No,12,3,3,1,12
34,No,Travel_Rarely,1440,Sales,7,Bachelor,Technical Degree,1541,2,Male,55,3,1,Sales Representative,3,Married,2308,0,Y,Yes,25,4,2,1,12
38,No,Travel_Frequently,471,Research & Development,12,Master,Life Sciences,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,2,Y,No,15,3,3,1,13
56,No,Non-Travel,667,Research & Development,1,PhD,Life Sciences,2026,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306,1,Y,No,21,4,1,1,13
36,No,Travel_Rarely,1040,Research & Development,3,Bachelor,Life Sciences,1664,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,6,Y,No,20,4,1,1,13
46,Yes,Travel_Rarely,261,Research & Development,21,Bachelor,Medical,1821,4,Female,66,3,2,,2,Married,8926,4,Y,No,22,4,4,1,13
39,No,Non-Travel,1485,Research & Development,25,Bachelor,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3,Y,No,21,4,2,1,13
38,No,Non-Travel,1336,Human Resources,2,Master,Human Resources,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,5,Y,No,13,3,4,3,13
39,No,Travel_Rarely,1383,Human Resources,2,Master,Life Sciences,909,4,Female,42,2,2,Human Resources,4,Married,5204,8,Y,No,11,3,3,2,13
36,No,Travel_Frequently,1480,Research & Development,3,Bachelor,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,2088,4,Y,No,12,3,3,0,13
33,Yes,Travel_Rarely,465,Research & Development,2,Bachelor,Life Sciences,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707,7,Y,No,20,4,1,0,13
31,No,Travel_Rarely,480,Research & Development,7,Bachelor,Medical,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306,1,Y,No,12,3,2,1,13
51,No,Travel_Rarely,1302,Research & Development,2,Master,Medical,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,5,Y,No,18,3,4,1,13
34,No,Travel_Rarely,470,Research & Development,2,PhD,Life Sciences,339,4,Male,84,2,2,Manufacturing Director,1,Married,5957,6,Y,No,13,3,2,1,13
36,No,Travel_Rarely,,Research & Development,9,Bachelor,Medical,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,2,Y,Yes,11,3,3,1,13
31,No,Travel_Rarely,,Research & Development,9,High School,Life Sciences,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,1,Y,No,25,4,4,1,13
46,No,Travel_Rarely,566,Research & Development,7,Bachelor,Medical,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,6,Y,No,13,3,2,1,13
31,No,Non-Travel,697,Research & Development,10,Master,Medical,1979,3,Female,40,3,3,Research Director,3,Married,11031,4,Y,No,20,4,3,1,13
34,No,Travel_Rarely,419,Research & Development,7,PhD,Life Sciences,28,1,Female,53,3,3,Research Director,2,Single,11994,0,Y,No,11,3,3,0,13
48,No,Travel_Rarely,1469,Research & Development,20,PhD,Medical,945,4,Male,51,3,1,Research Scientist,3,Married,2259,4,Y,No,17,3,1,2,13
41,No,Travel_Rarely,465,Research & Development,14,Master,Life Sciences,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4,Y,No,12,3,1,1,13
57,No,Travel_Rarely,405,Research & Development,1,Bachelor,Life Sciences,1483,2,Male,93,4,2,Research Scientist,3,Married,4900,0,Y,No,24,4,1,1,13
37,No,Travel_Rarely,1319,Research & Development,6,Master,Medical,474,3,Male,51,4,2,Research Scientist,1,Divorced,5974,4,Y,Yes,13,3,1,2,13
35,Yes,Travel_Frequently,,Sales,12,PhD,Other,1667,4,Male,36,3,2,Sales Executive,4,Single,4581,3,Y,Yes,24,4,1,0,13
33,No,Non-Travel,1283,Sales,2,Master,Marketing,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,8,Y,No,15,3,4,0,13
59,No,Travel_Rarely,326,Sales,3,Master,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,5,Y,No,17,3,4,0,13
32,No,Travel_Rarely,588,Sales,8,Bachelor,Technical Degree,436,3,Female,65,2,2,Sales Executive,2,Married,5228,1,Y,Yes,11,3,4,0,13
38,No,Non-Travel,1327,Sales,2,Bachelor,Life Sciences,361,4,Male,39,2,2,Sales Executive,4,Married,5249,3,Y,No,18,3,4,1,13
31,No,Travel_Rarely,525,Sales,6,PhD,Medical,653,1,Male,66,4,2,Sales Executive,4,Divorced,5460,4,Y,No,22,4,4,2,13
31,No,Travel_Rarely,196,Sales,29,PhD,Marketing,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,1,Y,No,14,3,1,2,13
32,No,Travel_Rarely,,Sales,7,Master,Life Sciences,420,4,Male,91,2,2,Sales Executive,3,Married,5484,1,Y,No,14,3,3,1,13
31,No,Travel_Rarely,691,Sales,7,Master,Marketing,438,4,Male,73,3,2,Sales Executive,4,Divorced,7547,4,Y,No,12,3,4,3,13
46,No,Travel_Rarely,,Sales,2,Master,Life Sciences,1732,3,Male,74,3,3,Sales Executive,4,Divorced,10368,4,Y,Yes,12,3,2,1,13
54,No,Travel_Rarely,1082,Sales,2,PhD,Life Sciences,1070,3,Female,41,2,3,Sales Executive,3,Married,10686,6,Y,No,11,3,2,1,13
31,No,Travel_Rarely,326,Sales,8,Bachelor,Life Sciences,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793,1,Y,No,18,3,1,1,13
53,No,Travel_Rarely,1436,Sales,6,Bachelor,Marketing,205,2,Male,34,3,2,Sales Representative,3,Married,2306,2,Y,Yes,20,4,4,1,13
31,No,Travel_Rarely,154,Sales,7,PhD,Life Sciences,941,2,Male,41,2,1,Sales Representative,3,Married,2329,3,Y,No,15,3,2,0,13
37,No,Travel_Frequently,319,Sales,4,PhD,Marketing,311,1,Male,41,3,1,Sales Representative,4,Divorced,2793,4,Y,No,17,3,3,1,13
34,No,Travel_Frequently,669,Research & Development,1,Master,Medical,1184,4,Male,97,2,2,Healthcare Representative,1,Single,5343,0,Y,No,20,4,3,0,14
33,No,Travel_Rarely,516,Research & Development,8,Post-Doc,Life Sciences,1515,4,Male,69,3,2,Healthcare Representative,3,Single,6388,2,Y,Yes,17,3,1,0,14
34,No,Travel_Rarely,404,Research & Development,2,PhD,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687,1,Y,No,11,3,4,0,14
42,No,Travel_Rarely,1332,Research & Development,2,PhD,Other,477,1,Male,98,2,2,Healthcare Representative,4,Single,6781,3,Y,No,23,4,2,0,14
40,No,Travel_Rarely,1492,Research & Development,20,PhD,Technical Degree,1092,1,Male,61,3,3,Healthcare Representative,4,Married,10322,4,Y,No,20,4,4,1,14
34,No,Travel_Frequently,648,Human Resources,11,Master,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4490,4,Y,No,11,3,4,2,14
